Order_ID,Order_Date,Customer_ID,Product_Name,GeographyKey,Sales,Quantity,Discount,Profit
CA-2024-103950,2024-04-03,CUST-005,Modular Shelving,Central|Ohio|Dallas,472.01,7,0.0,94.4
US-2023-103951,2022-05-23,CUST-007,Bookshelf,South|Georgia|Atlanta,768.75,1,0.05,140.3
EU-2022-103952,2022-03-08,CUST-012,Canvas Pack,North|Wisconsin|Houston,5751.93,6,0.15,503.29
US-2021-103953,2021-01-16,CUST-018,Folding Table,South|North Carolina|Portland,1677.74,2,0.0,335.55
EU-2020-103954,2024-01-26,CUST-009,Laptop Stand,North|Indiana|Chicago,2651.54,7,0.2,556.82
US-2024-103955,2021-12-23,CUST-029,Laptop Table,Central|Ohio|Chicago,615.23,5,0.15,90.75
CA-2023-103956,2024-04-18,CUST-003,Inkjet Printer,North|Minnesota|Las Vegas,2445.0,4,0.0,684.6
CA-2022-103957,2022-12-14,CUST-012,Desk Phone,South|Georgia|Denver,6831.56,6,0.05,1793.28
US-2021-103958,2024-09-07,CUST-010,Folder Labels,North|Minnesota|Miami,6537.72,7,0.2,457.64
EU-2020-103959,2023-09-09,CUST-021,Executive Chair,Central|Illinois|Denver,3128.59,6,0.2,406.72
CA-2024-103960,2023-10-27,CUST-010,Samsung Galaxy S22,West|California|Orlando,23.47,2,0.1,5.75
EU-2023-103961,2023-05-06,CUST-016,Executive Chair,South|North Carolina|San Francisco,796.12,3,0.1,131.36
EU-2022-103962,2024-10-09,CUST-029,Google Pixel 6,Central|Illinois|San Francisco,98.39,1,0.2,20.66
EU-2021-103963,2024-09-15,CUST-011,Folder Labels,West|Nevada|Columbus,842.88,2,0.2,59.0
CA-2020-103964,2024-11-10,CUST-024,Sketchbook,North|Wisconsin|San Francisco,2370.2,5,0.2,165.91
US-2024-103965,2024-12-27,CUST-003,Sketchbook,South|Florida|San Francisco,545.06,2,0.1,57.23
US-2023-103966,2023-01-01,CUST-016,Markers,Central|Michigan|Los Angeles,927.34,1,0.1,97.37
EU-2022-103967,2022-03-08,CUST-030,Shipping Labels,West|California|Philadelphia,299.22,1,0.2,20.95
CA-2021-103968,2022-06-29,CUST-014,Ergonomic Task Chair,North|Colorado|Seattle,6604.06,8,0.1,1089.67
EU-2020-103969,2024-08-01,CUST-022,Laptop Table,North|Colorado|Los Angeles,6271.04,8,0.2,815.24
US-2024-103970,2021-06-23,CUST-020,Server Rack,East|Massachusetts|Indianapolis,6773.37,6,0.05,1778.01
EU-2023-103971,2022-06-28,CUST-024,Noise Cancelling Headset,Central|Michigan|Las Vegas,302.93,2,0.2,63.62
EU-2022-103972,2021-05-05,CUST-011,Executive Chair,Central|Texas|Minneapolis,749.35,1,0.1,123.64
US-2021-103973,2023-03-21,CUST-020,Notebooks,East|Pennsylvania|Philadelphia,2992.0,5,0.2,209.44
US-2020-103974,2023-07-08,CUST-012,Desk Phone,North|Wisconsin|Chicago,6799.59,7,0.0,1903.89
CA-2024-103975,2023-10-09,CUST-025,Presentation Binder,East|Massachusetts|Denver,5569.44,7,0.15,487.33
CA-2023-103976,2023-04-12,CUST-008,Laptop Table,North|Wisconsin|Philadelphia,78.74,6,0.15,11.61
EU-2022-103977,2023-12-04,CUST-010,Glass Bookcase,South|Virginia|Cleveland,1318.7,5,0.0,263.74
CA-2021-103978,2023-02-12,CUST-018,Inkjet Printer,West|California|Cleveland,269.64,2,0.0,75.5
EU-2020-103979,2022-07-10,CUST-023,Laser Printer,South|North Carolina|Minneapolis,1997.36,5,0.2,419.45
US-2024-103980,2022-01-31,CUST-027,Executive Chair,East|Pennsylvania|Atlanta,1929.06,2,0.0,385.81
CA-2023-103981,2024-03-21,CUST-006,Shipping Labels,South|Florida|Portland,4479.89,6,0.15,391.99
CA-2022-103982,2022-01-05,CUST-022,Glass Bookcase,North|Minnesota|Seattle,957.38,1,0.2,124.46
CA-2021-103983,2024-04-08,CUST-024,Inkjet Printer,Central|Ohio|New York,2860.16,6,0.1,700.74
US-2020-103984,2023-05-20,CUST-027,Executive Chair,North|Minnesota|Seattle,3245.04,4,0.0,649.01
EU-2024-103985,2022-03-17,CUST-030,Laptop Table,South|North Carolina|Portland,7083.37,7,0.0,1416.67
EU-2023-103986,2024-10-27,CUST-016,Filing Cabinet,West|California|Miami,4725.4,5,0.0,945.08
US-2022-103987,2024-06-02,CUST-016,Desktop PC,Central|Texas|Los Angeles,5609.33,8,0.05,1472.45
EU-2021-103988,2021-07-03,CUST-010,Acco Binder,Central|Illinois|Madison,5707.1,7,0.0,798.99
EU-2020-103989,2023-08-14,CUST-018,Presentation Binder,East|New York|Houston,3361.37,4,0.05,411.77
EU-2024-103990,2023-03-10,CUST-025,Modular Shelving,Central|Ohio|Portland,880.46,1,0.15,129.87
US-2023-103991,2023-12-13,CUST-021,Shipping Labels,Central|Michigan|Orlando,609.18,3,0.0,85.29
EU-2022-103992,2023-08-12,CUST-006,Shipping Labels,Central|Ohio|Philadelphia,4085.82,6,0.05,500.51
EU-2021-103993,2022-01-14,CUST-001,Colored Pencils,North|Colorado|Chicago,1787.85,5,0.15,156.44
US-2020-103994,2022-12-08,CUST-017,Server Rack,East|Pennsylvania|Indianapolis,2527.2,6,0.0,707.62
CA-2024-103995,2023-07-20,CUST-008,Folding Table,East|Massachusetts|Cleveland,4579.9,8,0.2,595.39
US-2023-103996,2024-03-13,CUST-027,iPhone 13,North|Wisconsin|Dallas,2465.5,4,0.2,517.75
US-2022-103997,2022-05-18,CUST-007,Laptop Stand,Central|Michigan|Chicago,6071.25,7,0.05,1593.7
CA-2021-103998,2022-11-04,CUST-006,Sticky Notes,Central|Ohio|Chicago,2345.46,3,0.0,328.36
EU-2020-103999,2023-01-21,CUST-030,Samsung Galaxy S22,South|Georgia|Miami,1759.84,8,0.0,492.76
US-2024-104000,2021-09-13,CUST-010,Ikea Bookcase,Central|Ohio|Orlando,3180.7,5,0.15,469.15
US-2023-104001,2022-12-16,CUST-024,Acco Binder,North|Minnesota|Atlanta,1237.62,3,0.15,108.29
CA-2022-104002,2024-12-07,CUST-007,Desk Phone,South|Florida|Atlanta,5496.82,6,0.2,1154.33
CA-2021-104003,2022-10-31,CUST-006,iPhone 13,East|New Jersey|Orlando,5707.58,6,0.05,1498.24
US-2020-104004,2024-06-05,CUST-005,Printer Paper,South|Virginia|Columbus,4591.68,8,0.0,642.84
US-2024-104005,2021-04-09,CUST-014,Conference Chair,South|Georgia|Columbus,2948.22,4,0.2,383.27
US-2023-104006,2022-10-24,CUST-024,Ikea Bookcase,South|Florida|Seattle,405.87,3,0.0,81.17
EU-2022-104007,2022-02-15,CUST-002,Ring Binder,South|North Carolina|Indianapolis,1619.14,8,0.1,170.01
US-2021-104008,2021-12-22,CUST-001,Laser Printer,North|Colorado|Los Angeles,1762.29,3,0.1,431.76
EU-2020-104009,2023-06-01,CUST-004,Laser Printer,East|New Jersey|Cleveland,704.36,1,0.05,184.89
EU-2024-104010,2023-08-10,CUST-009,Modular Shelving,North|Minnesota|Philadelphia,3650.4,6,0.2,474.55
CA-2023-104011,2024-02-02,CUST-023,Ikea Bookcase,North|Minnesota|Indianapolis,6386.3,8,0.2,830.22
CA-2022-104012,2022-07-27,CUST-022,Laptop Stand,South|Georgia|Las Vegas,558.97,4,0.1,136.95
CA-2021-104013,2022-06-18,CUST-017,Sketchbook,North|Colorado|Chicago,4106.81,8,0.05,503.08
CA-2020-104014,2021-12-26,CUST-014,Storage Shelves,North|Colorado|Philadelphia,2935.56,5,0.15,433.0
EU-2024-104015,2022-06-21,CUST-011,Sticky Notes,South|Florida|Denver,4213.12,5,0.1,442.38
CA-2023-104016,2023-08-29,CUST-022,Canvas Pack,West|Oregon|Indianapolis,546.96,6,0.2,38.29
CA-2022-104017,2021-10-26,CUST-006,iPhone 13,East|Massachusetts|Orlando,2962.03,3,0.05,777.53
EU-2021-104018,2022-06-22,CUST-004,Ergonomic Task Chair,Central|Ohio|Philadelphia,4173.48,6,0.15,615.59
EU-2020-104019,2023-06-13,CUST-013,Laptop Table,North|Minnesota|Cleveland,3481.44,6,0.0,696.29
US-2024-104020,2023-06-18,CUST-022,Bookshelf,South|Florida|Atlanta,1410.95,2,0.15,208.12
US-2023-104021,2023-06-19,CUST-023,Desk Phone,South|North Carolina|Seattle,880.0,5,0.15,200.2
US-2022-104022,2024-08-10,CUST-024,Laptop Stand,Central|Illinois|Dallas,1568.45,2,0.05,411.72
CA-2021-104023,2023-11-11,CUST-010,Glass Bookcase,West|California|Minneapolis,1552.28,4,0.1,256.13
US-2020-104024,2022-04-12,CUST-003,Filing Cabinet,South|Virginia|Denver,6224.88,6,0.0,1244.98
CA-2024-104025,2021-06-10,CUST-005,Google Pixel 6,Central|Ohio|Las Vegas,3439.4,5,0.2,722.27
US-2023-104026,2023-02-10,CUST-003,Notebooks,East|Massachusetts|Minneapolis,2527.74,3,0.1,265.41
US-2022-104027,2023-04-04,CUST-008,Desktop PC,Central|Illinois|Philadelphia,5255.04,8,0.2,1103.56
US-2021-104028,2021-04-11,CUST-029,Legal Pads,South|North Carolina|Orlando,4213.72,6,0.15,368.7
CA-2020-104029,2024-06-17,CUST-012,Inkjet Printer,Central|Ohio|Seattle,4250.73,5,0.05,1115.82
US-2024-104030,2021-05-22,CUST-013,Notebooks,South|North Carolina|Houston,145.26,1,0.05,17.79
CA-2023-104031,2024-06-15,CUST-024,Gaming Chair,East|Pennsylvania|Los Angeles,873.79,1,0.1,144.18
EU-2022-104032,2023-10-21,CUST-022,Modular Shelving,West|Nevada|Cleveland,518.72,5,0.2,67.43
EU-2021-104033,2022-07-06,CUST-026,Wireless Mouse,East|Massachusetts|Columbus,4761.79,6,0.2,999.98
CA-2020-104034,2023-11-11,CUST-027,Folder Labels,West|California|Indianapolis,4303.88,5,0.05,527.23
EU-2024-104035,2022-10-30,CUST-002,Executive Chair,East|Massachusetts|Atlanta,3878.92,4,0.0,775.78
CA-2023-104036,2021-01-31,CUST-004,Bookshelf,North|Indiana|Portland,2161.51,5,0.15,318.82
EU-2022-104037,2023-01-11,CUST-021,Metal Cabinet,Central|Illinois|New York,1952.68,5,0.2,253.85
CA-2021-104038,2024-11-08,CUST-022,Executive Chair,North|Minnesota|New York,7372.83,7,0.1,1216.52
CA-2020-104039,2023-07-15,CUST-019,HD Webcam,South|Georgia|Madison,67.87,5,0.15,15.44
US-2024-104040,2024-05-19,CUST-016,Wooden Bookcase,South|North Carolina|Orlando,632.81,4,0.15,93.34
US-2023-104041,2022-05-10,CUST-024,iPhone 13,Central|Ohio|Las Vegas,3005.42,5,0.05,788.92
CA-2022-104042,2023-10-17,CUST-024,Canvas Pack,South|Georgia|Las Vegas,4400.12,6,0.05,539.01
US-2021-104043,2024-06-07,CUST-003,Desktop PC,North|Colorado|Boston,1583.87,8,0.2,332.61
US-2020-104044,2023-10-23,CUST-029,Desk Phone,South|North Carolina|Minneapolis,947.38,1,0.1,232.11
CA-2024-104045,2021-03-25,CUST-019,Filing Cabinet,Central|Ohio|Indianapolis,7324.96,8,0.15,1080.43
US-2023-104046,2022-04-15,CUST-022,Ikea Bookcase,Central|Illinois|Orlando,4016.28,5,0.2,522.12
EU-2022-104047,2023-10-13,CUST-008,iPhone 13,West|Nevada|Denver,161.96,5,0.2,34.01
CA-2021-104048,2022-02-22,CUST-024,Folder Labels,South|North Carolina|Houston,1624.66,2,0.1,170.59
CA-2020-104049,2021-08-19,CUST-025,Ikea Bookcase,East|Massachusetts|Columbus,787.5,7,0.0,157.5
EU-2024-104050,2024-12-11,CUST-022,Ring Binder,North|Wisconsin|Dallas,681.12,2,0.0,95.36
EU-2023-104051,2024-06-18,CUST-011,Colored Pencils,East|Pennsylvania|Dallas,892.81,1,0.05,109.37
CA-2022-104052,2023-06-30,CUST-022,Server Rack,West|Nevada|Los Angeles,5115.03,8,0.05,1342.7
CA-2021-104053,2022-12-07,CUST-003,Ring Binder,South|Florida|New York,6531.46,7,0.1,685.8
US-2020-104054,2023-10-02,CUST-010,Folding Table,East|New York|Las Vegas,7428.05,7,0.0,1485.61
CA-2024-104055,2021-01-05,CUST-027,Legal Pads,North|Minnesota|Dallas,1887.0,4,0.05,231.16
EU-2023-104056,2021-12-09,CUST-008,Colored Pencils,Central|Michigan|Denver,5653.56,7,0.05,692.56
US-2022-104057,2024-06-26,CUST-017,Samsung Galaxy S22,East|New York|Las Vegas,3238.55,5,0.05,850.12
CA-2021-104058,2022-06-06,CUST-028,Label Holder,North|Colorado|Columbus,3010.73,4,0.15,263.44
EU-2020-104059,2023-03-07,CUST-004,Conference Table,Central|Ohio|Dallas,853.6,4,0.15,125.91
US-2024-104060,2022-08-26,CUST-028,Printer Paper,Central|Illinois|Houston,2220.98,3,0.05,272.07
US-2023-104061,2022-08-17,CUST-008,Canvas Pack,South|Florida|Atlanta,574.43,4,0.2,40.21
CA-2022-104062,2024-05-15,CUST-014,Conference Chair,East|New York|Seattle,801.24,3,0.0,160.25
CA-2021-104063,2023-10-31,CUST-017,Ring Binder,West|Oregon|Chicago,6976.27,8,0.05,854.59
CA-2020-104064,2021-02-01,CUST-020,Glass Bookcase,North|Colorado|Houston,4305.48,7,0.05,785.75
EU-2024-104065,2023-04-09,CUST-024,Samsung Galaxy S22,Central|Michigan|New York,2544.18,8,0.05,667.85
EU-2023-104066,2024-10-11,CUST-018,Wireless Mouse,East|Massachusetts|Las Vegas,888.1,1,0.1,217.58
EU-2022-104067,2022-09-22,CUST-022,Samsung Galaxy S22,North|Colorado|Indianapolis,283.39,4,0.15,64.47
US-2021-104068,2021-06-20,CUST-004,Server Rack,North|Wisconsin|Miami,480.82,4,0.1,117.8
EU-2020-104069,2023-08-19,CUST-010,Name Tags,North|Indiana|Chicago,774.38,3,0.2,54.21
US-2024-104070,2021-02-16,CUST-023,Label Holder,Central|Illinois|Denver,2234.04,3,0.2,156.38
CA-2023-104071,2024-03-18,CUST-025,Printer Paper,North|Minnesota|Los Angeles,416.76,5,0.05,51.05
CA-2022-104072,2023-05-12,CUST-016,Desktop PC,North|Minnesota|Orlando,938.95,1,0.0,262.91
EU-2021-104073,2024-06-20,CUST-025,Printer Paper,Central|Michigan|Miami,5062.86,7,0.15,443.0
CA-2020-104074,2021-11-23,CUST-024,Plastic Binder,West|Washington|Chicago,5812.1,8,0.15,508.56
EU-2024-104075,2022-09-11,CUST-026,Printer Paper,South|North Carolina|Chicago,24.85,1,0.1,2.61
CA-2023-104076,2024-07-02,CUST-009,Printer Paper,Central|Illinois|Miami,8561.02,8,0.05,1048.72
US-2022-104077,2021-07-30,CUST-018,Inkjet Printer,East|Pennsylvania|Boston,853.89,3,0.05,224.15
US-2021-104078,2021-07-01,CUST-023,Ring Binder,South|Florida|Dallas,4392.23,7,0.15,384.32
CA-2020-104079,2023-08-14,CUST-001,Folding Table,North|Indiana|Dallas,557.35,4,0.05,101.72
EU-2024-104080,2021-03-05,CUST-019,Acco Binder,South|Georgia|New York,1847.93,7,0.0,258.71
CA-2023-104081,2022-04-24,CUST-026,Folder Labels,Central|Texas|Miami,998.78,2,0.0,139.83
EU-2022-104082,2021-11-18,CUST-011,Folder Labels,North|Wisconsin|Columbus,5308.52,6,0.1,557.39
US-2021-104083,2023-03-15,CUST-025,Sketchbook,Central|Ohio|Los Angeles,260.3,4,0.15,22.78
US-2020-104084,2023-01-20,CUST-001,Conference Chair,South|Florida|Columbus,2180.94,2,0.0,436.19
EU-2024-104085,2021-10-08,CUST-018,Modular Shelving,East|Massachusetts|New York,1557.15,7,0.0,311.43
CA-2023-104086,2022-09-08,CUST-023,Laptop Table,South|North Carolina|Madison,7242.85,7,0.05,1321.82
CA-2022-104087,2021-11-21,CUST-027,Ikea Bookcase,Central|Texas|Indianapolis,2413.17,5,0.1,398.17
CA-2021-104088,2023-03-09,CUST-019,Laptop Stand,Central|Illinois|Indianapolis,5606.5,6,0.1,1373.59
CA-2020-104089,2022-02-28,CUST-018,Bookshelf,South|Georgia|New York,1219.17,2,0.15,179.83
CA-2024-104090,2023-07-31,CUST-029,Samsung Galaxy S22,West|Nevada|Minneapolis,409.44,6,0.2,85.98
US-2023-104091,2024-07-31,CUST-005,Google Pixel 6,East|New Jersey|Madison,3561.17,4,0.05,934.81
EU-2022-104092,2024-01-19,CUST-009,Notebooks,Central|Ohio|Miami,581.55,1,0.0,81.42
EU-2021-104093,2023-12-05,CUST-005,Laptop Stand,North|Colorado|Madison,1754.93,7,0.2,368.54
CA-2020-104094,2023-10-11,CUST-019,Markers,East|New York|Miami,2092.61,3,0.1,219.72
EU-2024-104095,2024-02-15,CUST-026,Name Tags,West|Oregon|San Francisco,3053.41,4,0.05,374.04
US-2023-104096,2021-08-28,CUST-012,Bookshelf,Central|Illinois|Las Vegas,4826.13,6,0.15,711.85
EU-2022-104097,2024-05-27,CUST-015,Colored Pencils,North|Minnesota|Boston,179.73,1,0.15,15.73
CA-2021-104098,2024-08-10,CUST-003,Name Tags,West|Oregon|Orlando,700.6,2,0.1,73.56
EU-2020-104099,2021-06-16,CUST-009,Name Tags,West|California|Denver,3165.54,5,0.05,387.78
US-2024-104100,2022-01-15,CUST-028,Legal Pads,South|Florida|Columbus,1376.77,4,0.2,96.37
CA-2023-104101,2023-04-02,CUST-028,Markers,North|Indiana|Orlando,2509.47,7,0.2,175.66
US-2022-104102,2023-09-20,CUST-011,Ergonomic Task Chair,South|Florida|Portland,5230.46,5,0.05,954.56
CA-2021-104103,2024-02-26,CUST-029,Laser Printer,South|North Carolina|San Francisco,307.25,3,0.2,64.52
CA-2020-104104,2022-08-29,CUST-030,Desktop PC,South|Virginia|Chicago,1628.74,3,0.2,342.04
CA-2024-104105,2021-03-23,CUST-004,Samsung Galaxy S22,East|Massachusetts|Seattle,3591.5,7,0.2,754.22
EU-2023-104106,2023-01-06,CUST-003,HD Webcam,Central|Illinois|Seattle,1523.34,7,0.0,426.54
US-2022-104107,2024-04-17,CUST-003,Notebooks,Central|Ohio|New York,7697.2,8,0.0,1077.61
US-2021-104108,2024-07-06,CUST-027,Office Desk,West|Oregon|San Francisco,1293.76,4,0.0,258.75
US-2020-104109,2021-12-21,CUST-005,Printer Paper,North|Indiana|Indianapolis,1359.56,4,0.05,166.55
EU-2024-104110,2023-02-10,CUST-024,Notebooks,East|Pennsylvania|Miami,900.71,1,0.0,126.1
CA-2023-104111,2021-10-24,CUST-023,Filing Cabinet,North|Colorado|Las Vegas,7144.42,8,0.1,1178.83
CA-2022-104112,2023-04-21,CUST-003,Desk Phone,North|Wisconsin|New York,21.96,1,0.1,5.38
CA-2021-104113,2022-07-01,CUST-027,Canvas Pack,East|Pennsylvania|Atlanta,398.77,2,0.1,41.87
EU-2020-104114,2021-06-27,CUST-002,Desktop PC,South|Florida|Chicago,3635.42,4,0.2,763.44
US-2024-104115,2023-07-01,CUST-025,Bookshelf,Central|Texas|Minneapolis,376.27,8,0.1,62.08
CA-2023-104116,2022-08-25,CUST-004,Office Desk,South|North Carolina|Las Vegas,1161.28,5,0.2,150.97
EU-2022-104117,2023-12-05,CUST-029,iPhone 13,South|North Carolina|Las Vegas,1033.41,3,0.0,289.35
CA-2021-104118,2024-03-24,CUST-030,Ikea Bookcase,Central|Ohio|Minneapolis,1610.04,2,0.15,237.48
EU-2020-104119,2021-07-24,CUST-014,Laptop Table,North|Wisconsin|Cleveland,1406.78,3,0.15,207.5
CA-2024-104120,2021-09-30,CUST-018,Samsung Galaxy S22,East|New Jersey|Dallas,852.65,5,0.0,238.74
US-2023-104121,2022-09-01,CUST-024,Sticky Notes,East|New York|Denver,1755.07,4,0.05,215.0
US-2022-104122,2022-05-27,CUST-029,Desk Phone,Central|Texas|Madison,207.39,1,0.0,58.07
EU-2021-104123,2022-02-19,CUST-024,Samsung Galaxy S22,Central|Ohio|Chicago,796.88,2,0.15,181.29
CA-2020-104124,2024-12-16,CUST-002,iPhone 13,East|Massachusetts|Houston,3841.92,8,0.0,1075.74
US-2024-104125,2023-12-16,CUST-023,Label Holder,Central|Texas|New York,359.86,3,0.1,37.79
EU-2023-104126,2023-10-13,CUST-015,Glass Bookcase,North|Minnesota|Madison,201.5,1,0.15,29.72
US-2022-104127,2023-03-03,CUST-002,Shipping Labels,South|North Carolina|Boston,4235.44,6,0.05,518.84
CA-2021-104128,2023-03-25,CUST-020,Desktop PC,North|Wisconsin|Indianapolis,6382.72,8,0.0,1787.16
CA-2020-104129,2024-09-08,CUST-020,Modular Shelving,Central|Texas|Indianapolis,5062.27,8,0.2,658.1
EU-2024-104130,2023-09-16,CUST-006,Presentation Binder,South|North Carolina|Philadelphia,3104.25,7,0.2,217.3
US-2023-104131,2024-10-01,CUST-006,Storage Shelves,North|Indiana|Indianapolis,5482.09,6,0.05,1000.48
EU-2022-104132,2023-03-16,CUST-002,iPhone 13,Central|Illinois|Indianapolis,1502.98,8,0.05,394.53
US-2021-104133,2023-04-27,CUST-004,Sticky Notes,North|Colorado|New York,3085.32,4,0.0,431.94
US-2020-104134,2022-04-15,CUST-004,Server Rack,Central|Michigan|Denver,7804.7,8,0.15,1775.57
US-2024-104135,2022-02-24,CUST-001,Google Pixel 6,East|New Jersey|Atlanta,8801.18,8,0.05,2310.31
CA-2023-104136,2021-08-27,CUST-022,Google Pixel 6,West|Nevada|Boston,995.35,2,0.1,243.86
CA-2022-104137,2024-02-19,CUST-029,Markers,North|Minnesota|Boston,2948.72,4,0.1,309.62
CA-2021-104138,2021-05-17,CUST-011,Wireless Mouse,East|Pennsylvania|Portland,865.82,2,0.2,181.82
US-2020-104139,2024-04-06,CUST-017,Bookshelf,West|Nevada|New York,57.38,1,0.05,10.47
CA-2024-104140,2023-09-25,CUST-030,Desk Phone,East|Pennsylvania|New York,6053.08,6,0.1,1483.0
US-2023-104141,2023-08-18,CUST-021,Presentation Binder,South|Georgia|Miami,1905.26,2,0.2,133.37
EU-2022-104142,2023-08-08,CUST-016,Ergonomic Task Chair,West|Washington|Philadelphia,1599.16,5,0.2,207.89
EU-2021-104143,2024-12-17,CUST-017,Ring Binder,Central|Illinois|Atlanta,4251.85,5,0.0,595.26
CA-2020-104144,2021-04-24,CUST-001,Plastic Binder,West|Oregon|Orlando,3155.2,4,0.15,276.08
EU-2024-104145,2024-08-04,CUST-007,Ergonomic Task Chair,South|Virginia|San Francisco,850.81,1,0.0,170.16
CA-2023-104146,2024-05-19,CUST-001,HD Webcam,North|Indiana|Atlanta,1973.72,8,0.05,518.1
EU-2022-104147,2021-05-26,CUST-021,Ergonomic Task Chair,East|New York|Dallas,1412.11,3,0.15,208.29
CA-2021-104148,2022-01-16,CUST-016,Ring Binder,West|Oregon|New York,3454.81,4,0.05,423.21
EU-2020-104149,2023-12-04,CUST-020,Label Holder,North|Indiana|Minneapolis,34.15,1,0.05,4.18
CA-2024-104150,2021-05-14,CUST-020,Desktop PC,West|California|Denver,1072.99,2,0.05,281.66
CA-2023-104151,2022-06-26,CUST-009,Desktop PC,South|Virginia|Minneapolis,2231.59,4,0.05,585.79
US-2022-104152,2022-03-01,CUST-005,Sticky Notes,Central|Texas|Madison,1451.95,3,0.2,101.64
CA-2021-104153,2024-12-17,CUST-007,Folder Labels,West|Washington|Seattle,652.15,1,0.15,57.06
US-2020-104154,2023-12-06,CUST-017,Markers,West|California|Las Vegas,8025.92,8,0.0,1123.63
CA-2024-104155,2024-02-03,CUST-013,Markers,West|Washington|Denver,1084.85,1,0.0,151.88
EU-2023-104156,2021-10-03,CUST-021,Wireless Mouse,East|Massachusetts|Las Vegas,4552.42,6,0.05,1195.01
EU-2022-104157,2022-10-07,CUST-016,Glass Bookcase,North|Colorado|Philadelphia,4390.01,8,0.15,647.53
US-2021-104158,2021-12-26,CUST-026,iPhone 13,Central|Michigan|Portland,330.31,2,0.05,86.71
EU-2020-104159,2021-08-17,CUST-022,Laptop Table,North|Minnesota|Philadelphia,629.01,2,0.2,81.77
US-2024-104160,2021-10-18,CUST-023,iPhone 13,South|North Carolina|New York,1887.25,2,0.05,495.4
US-2023-104161,2022-12-31,CUST-007,Presentation Binder,South|Florida|Los Angeles,3965.5,7,0.15,346.98
CA-2022-104162,2021-10-23,CUST-027,Ergonomic Task Chair,Central|Michigan|Las Vegas,3862.7,5,0.0,772.54
US-2021-104163,2024-11-20,CUST-021,Acco Binder,East|Massachusetts|Atlanta,378.08,2,0.15,33.08
US-2020-104164,2023-02-10,CUST-007,Wooden Bookcase,Central|Ohio|Minneapolis,4462.4,6,0.1,736.3
CA-2024-104165,2021-04-11,CUST-018,Notebooks,East|Massachusetts|Miami,179.33,8,0.2,12.55
CA-2023-104166,2021-01-20,CUST-011,Inkjet Printer,West|Nevada|Denver,1833.18,3,0.05,481.21
US-2022-104167,2023-09-09,CUST-007,Name Tags,South|Georgia|Atlanta,5174.46,8,0.15,452.77
CA-2021-104168,2021-01-15,CUST-020,Markers,East|New Jersey|Orlando,4702.49,7,0.2,329.17
EU-2020-104169,2024-08-20,CUST-010,Laptop Stand,East|New Jersey|Houston,4361.78,7,0.2,915.97
EU-2024-104170,2021-06-05,CUST-011,HD Webcam,South|Georgia|Miami,476.54,1,0.2,100.07
EU-2023-104171,2021-04-25,CUST-028,Google Pixel 6,South|North Carolina|Seattle,1742.66,8,0.2,365.96
CA-2022-104172,2023-09-12,CUST-013,HD Webcam,North|Colorado|Portland,4019.22,4,0.05,1055.05
US-2021-104173,2024-04-01,CUST-013,Server Rack,South|Virginia|Houston,188.21,8,0.1,46.11
CA-2020-104174,2024-08-28,CUST-008,Laptop Table,Central|Texas|Denver,1841.65,5,0.15,271.64
CA-2024-104175,2023-01-31,CUST-019,Samsung Galaxy S22,North|Indiana|Los Angeles,161.95,3,0.15,36.84
US-2023-104176,2023-10-29,CUST-023,Google Pixel 6,Central|Ohio|Cleveland,2906.54,7,0.0,813.83
US-2022-104177,2024-03-23,CUST-013,Presentation Binder,West|Nevada|Cleveland,2924.38,4,0.2,204.71
CA-2021-104178,2024-12-21,CUST-018,Wooden Bookcase,North|Colorado|Miami,5037.98,5,0.1,831.27
US-2020-104179,2021-01-03,CUST-024,Server Rack,West|Washington|Houston,3542.59,8,0.2,743.94
US-2024-104180,2024-05-21,CUST-022,Executive Chair,South|Georgia|Los Angeles,306.76,4,0.0,61.35
CA-2023-104181,2022-03-13,CUST-003,Conference Chair,North|Wisconsin|Orlando,3695.14,6,0.05,674.36
US-2022-104182,2023-12-01,CUST-014,Google Pixel 6,East|Pennsylvania|San Francisco,1319.82,2,0.0,369.55
CA-2021-104183,2021-07-24,CUST-021,Storage Shelves,East|New Jersey|Chicago,4403.84,5,0.1,726.63
CA-2020-104184,2024-07-30,CUST-018,Colored Pencils,West|California|Denver,717.66,1,0.15,62.8
CA-2024-104185,2021-09-19,CUST-020,Sticky Notes,East|Massachusetts|Chicago,6973.16,7,0.15,610.15
CA-2023-104186,2022-04-19,CUST-014,Legal Pads,Central|Illinois|Seattle,824.52,1,0.15,72.15
CA-2022-104187,2023-10-13,CUST-014,Ring Binder,North|Minnesota|Dallas,6182.16,8,0.0,865.5
US-2021-104188,2022-11-18,CUST-014,Canvas Pack,South|Florida|San Francisco,321.44,5,0.2,22.5
US-2020-104189,2024-07-24,CUST-020,Ring Binder,North|Wisconsin|Indianapolis,2749.71,7,0.2,192.48
CA-2024-104190,2023-08-06,CUST-023,Folder Labels,West|Nevada|Seattle,2668.51,7,0.2,186.8
CA-2023-104191,2022-09-20,CUST-019,Conference Chair,Central|Michigan|Philadelphia,4994.75,7,0.2,649.32
US-2022-104192,2024-04-12,CUST-002,Markers,North|Indiana|San Francisco,7295.3,8,0.2,510.67
EU-2021-104193,2024-02-25,CUST-007,Glass Bookcase,North|Minnesota|Indianapolis,1100.41,5,0.15,162.31
